uwbtime,uwbx,uwby,uwbz
33.1915,0.788712,0.988384,1.60594
33.2081,0.780745,0.99193,1.60009
33.2245,0.773217,0.999044,1.60508
33.2413,0.769772,1.00225,1.60351
33.2579,0.765098,1.0067,1.60222
33.2744,0.759606,1.00944,1.59883
33.291,0.753871,1.01,1.59601
33.3077,0.75095,1.00705,1.59254
33.3245,0.747772,1.0106,1.59653
33.3409,0.741515,1.01278,1.59776
33.3575,0.736228,1.01615,1.58798
33.3741,0.727252,1.01692,1.59072
33.3909,0.726654,1.0229,1.59295
33.4075,0.716531,1.02724,1.58615
33.4406,0.710614,1.03275,1.58861
33.4573,0.705696,1.03719,1.5906
33.474,0.700486,1.04087,1.58661
33.4905,0.695427,1.04297,1.58349
33.5071,0.689534,1.04901,1.58745
33.5238,0.683121,1.05185,1.5829
33.5406,0.678088,1.05335,1.58888
33.557,0.673414,1.05606,1.5885
33.5738,0.667763,1.06018,1.58448
33.5902,0.667662,1.06292,1.58823
33.607,0.657684,1.07119,1.58427
33.6237,0.652183,1.07562,1.58142
33.6401,0.643347,1.07903,1.58139
33.6567,0.639172,1.08029,1.58096
33.6735,0.634148,1.08353,1.58492
33.6902,0.629926,1.0882,1.58133
33.7066,0.621456,1.09032,1.58261
33.7232,0.616816,1.09468,1.58261
33.7398,0.609211,1.10019,1.58547
33.7567,0.60645,1.10403,1.59057
33.7733,0.598383,1.10571,1.58979
33.7897,0.593979,1.11228,1.58988
33.8063,0.58867,1.11402,1.59598
33.823,0.584064,1.11962,1.59433
33.8398,0.578622,1.125,1.59614
33.8728,0.565555,1.13113,1.59297
33.8895,0.557974,1.13074,1.59394
33.9063,0.548511,1.13656,1.59039
33.9227,0.546119,1.14022,1.58693
33.9394,0.539472,1.14113,1.5851
33.956,0.530225,1.14375,1.5852
33.9728,0.523826,1.14762,1.59061
33.9894,0.515965,1.15221,1.59204
34.0225,0.504166,1.15626,1.59577
34.0392,0.498643,1.15852,1.58979
34.0559,0.493835,1.16299,1.58394
34.0723,0.486865,1.16857,1.58591
34.0889,0.479874,1.17168,1.58473
34.1056,0.472815,1.17371,1.58343
34.1224,0.464276,1.17662,1.57645
34.1388,0.458547,1.1737,1.57979
34.1555,0.456243,1.17735,1.58121
34.172,0.447553,1.17373,1.57904
34.1888,0.444145,1.17084,1.58018
34.2055,0.437969,1.16752,1.58833
34.2386,0.425553,1.17067,1.58313
34.2552,0.420374,1.17473,1.58594
34.272,0.40921,1.17332,1.58576
34.2884,0.404015,1.17396,1.58624
34.3051,0.398229,1.17533,1.59461
34.3385,0.385521,1.18,1.59328
34.3552,0.378298,1.18066,1.59653
34.3716,0.375847,1.18255,1.60106
34.3882,0.367214,1.18804,1.60572
34.4053,0.359446,1.18477,1.60559
34.4217,0.349004,1.18881,1.59982
34.438,0.341592,1.19068,1.59855
34.4547,0.335563,1.19199,1.59746
34.4713,0.327117,1.19168,1.59618
34.4884,0.324679,1.18868,1.59813
34.5048,0.317574,1.19273,1.59266
34.5212,0.312427,1.19303,1.58938
34.5379,0.306865,1.19707,1.58593
34.5548,0.301452,1.20054,1.58204
34.5712,0.295838,1.19979,1.58116
34.5876,0.291158,1.19997,1.58301
34.6044,0.285214,1.20057,1.58344
34.6209,0.282001,1.20145,1.58741
34.6377,0.276464,1.20413,1.59194
34.6708,0.263354,1.20979,1.59216
34.6876,0.2594,1.21187,1.59193
34.7042,0.248701,1.21679,1.58657
34.7373,0.232757,1.21944,1.58458
34.7539,0.227811,1.21966,1.58646
34.7706,0.225567,1.22025,1.59331
34.7874,0.225027,1.22143,1.59771
34.8038,0.216301,1.22449,1.59457
34.8204,0.210739,1.22096,1.59396
34.837,0.204008,1.22209,1.59046
34.8538,0.198632,1.22215,1.5922
34.8705,0.194884,1.2183,1.59569
34.8869,0.190719,1.21778,1.59639
34.9035,0.184253,1.21773,1.5943
34.9206,0.176562,1.22049,1.59613
34.937,0.171865,1.22436,1.60222
34.9534,0.163368,1.22157,1.6011
34.9701,0.154121,1.22467,1.59755
34.987,0.14644,1.22553,1.59478
35.0035,0.143527,1.22902,1.59737
35.0365,0.125148,1.22911,1.59917
35.0532,0.118311,1.2274,1.59813
35.0699,0.117197,1.22737,1.60435
35.0866,0.109342,1.22396,1.60791
35.103,0.104976,1.22444,1.608
35.1196,0.0997634,1.22886,1.60718
35.1363,0.0929635,1.22858,1.60215
35.1531,0.0914318,1.23262,1.60741
35.1695,0.0890378,1.23558,1.6048
35.1862,0.0820982,1.2363,1.60023
35.2027,0.0728517,1.24108,1.60066
35.2195,0.0670729,1.2388,1.59621
35.2363,0.0605,1.23639,1.59233
35.2526,0.0560051,1.23695,1.58396
35.2692,0.0479836,1.23989,1.58322
35.286,0.0391796,1.239,1.58301
35.3027,0.0360444,1.24052,1.58499
35.3191,0.0259332,1.2419,1.58078
35.3524,0.0100939,1.24569,1.57983
35.3692,0.00558132,1.24587,1.58373
35.3856,-0.000966032,1.24514,1.58656
35.4022,-0.00718098,1.2474,1.58613
35.4188,-0.0142279,1.24511,1.58764
35.4356,-0.018047,1.24548,1.58851
35.4523,-0.0275869,1.24628,1.58451
35.4687,-0.035067,1.24696,1.59297
35.4853,-0.0382252,1.25034,1.59836
35.5021,-0.0448951,1.25245,1.60536
35.5352,-0.0580653,1.25538,1.59904
35.5518,-0.0638181,1.25671,1.60198
35.5686,-0.068561,1.25767,1.60842
35.5853,-0.0754714,1.25783,1.6068
35.6019,-0.0823195,1.25642,1.60756
35.6183,-0.0871329,1.25682,1.61327
35.6349,-0.0927497,1.25603,1.60712
35.6517,-0.0972266,1.25495,1.60553
35.6684,-0.100729,1.25374,1.6104
35.6848,-0.106646,1.25391,1.60399
35.7014,-0.111926,1.25151,1.60183
35.7181,-0.117399,1.24964,1.59735
35.7349,-0.123322,1.25142,1.59975
35.7513,-0.125905,1.24916,1.60313
35.7679,-0.132741,1.25105,1.60347
35.7846,-0.141992,1.25228,1.60161
35.8013,-0.146094,1.25576,1.59593
35.818,-0.153414,1.25639,1.59928
35.8344,-0.158779,1.25389,1.59885
35.851,-0.168214,1.24968,1.59864
35.8678,-0.173386,1.24502,1.59678
35.8845,-0.178653,1.24272,1.5876
35.9009,-0.183557,1.24008,1.59397
35.9178,-0.189336,1.23748,1.59138
35.9342,-0.196291,1.23568,1.58723
35.951,-0.202215,1.23254,1.58622
35.9674,-0.205642,1.23188,1.5854
35.9841,-0.210391,1.23188,1.58223
36.0007,-0.216966,1.23395,1.57646
36.0175,-0.221881,1.23442,1.57206
36.0341,-0.228311,1.23175,1.57616
36.0505,-0.235721,1.23023,1.58291
36.0672,-0.24633,1.22694,1.57835
36.0839,-0.253802,1.22633,1.57842
36.1006,-0.262019,1.22616,1.57853
36.117,-0.266386,1.22512,1.57769
36.1503,-0.27576,1.22321,1.57619
36.1671,-0.279969,1.21733,1.572
36.1837,-0.284169,1.21455,1.57051
36.2002,-0.29282,1.21886,1.56131
36.2168,-0.298226,1.21896,1.56139
36.2336,-0.307807,1.21988,1.56156
36.2502,-0.313029,1.21994,1.55705
36.2666,-0.320767,1.22017,1.5591
36.2839,-0.326637,1.22004,1.56222
36.2999,-0.327425,1.21673,1.57218
36.3167,-0.335455,1.21511,1.57538
36.3334,-0.34473,1.21537,1.57326
36.3498,-0.350668,1.20978,1.58032
36.3664,-0.357221,1.20623,1.57472
36.3998,-0.373235,1.2015,1.57324
36.4163,-0.383695,1.20183,1.5701
36.4329,-0.393093,1.20011,1.56941
36.4495,-0.400987,1.20179,1.56348
36.4664,-0.404037,1.2015,1.5581
36.4828,-0.405446,1.19761,1.5538
36.4994,-0.411658,1.19141,1.55448
36.516,-0.414857,1.18883,1.5544
36.5328,-0.42195,1.18405,1.55083
36.5495,-0.427108,1.18119,1.55401
36.5659,-0.43226,1.1833,1.5564
36.5825,-0.43802,1.18081,1.54943
36.5993,-0.446331,1.17851,1.55446
36.6159,-0.450001,1.18103,1.55716
36.6324,-0.458704,1.18207,1.56123
36.649,-0.463912,1.18345,1.55791
36.6656,-0.472914,1.18038,1.55459
36.6825,-0.475191,1.18434,1.55725
36.6992,-0.483155,1.17666,1.56174
36.7321,-0.497712,1.17289,1.5604
36.7491,-0.501726,1.16979,1.56722
36.7656,-0.509587,1.16233,1.57752
36.782,-0.510343,1.15917,1.57978
36.7986,-0.516597,1.15456,1.57825
36.8153,-0.524654,1.15453,1.58155
36.8485,-0.541194,1.15131,1.57736
36.8651,-0.542432,1.14965,1.57244
36.8817,-0.549765,1.14487,1.57339
36.8985,-0.552771,1.13904,1.56934
36.9152,-0.554493,1.13423,1.57014
36.9316,-0.56138,1.13407,1.56546
36.9482,-0.567919,1.12835,1.55774
36.9649,-0.57798,1.123,1.55735
36.9817,-0.579921,1.12134,1.56583
36.9981,-0.582386,1.12038,1.5646
37.0147,-0.589428,1.11545,1.55922
37.0314,-0.594171,1.11259,1.55863
37.0482,-0.602641,1.11436,1.56193
37.0648,-0.608382,1.11483,1.56654
37.0812,-0.617889,1.11448,1.56555
37.0978,-0.622328,1.10922,1.57114
37.1146,-0.632467,1.10486,1.56882
37.1313,-0.638104,1.10248,1.57573
37.1477,-0.646815,1.09758,1.57456
37.1643,-0.651557,1.09501,1.57485
37.181,-0.656339,1.08959,1.58303
37.1978,-0.660345,1.08898,1.5793
37.2146,-0.667294,1.08532,1.57876
37.2308,-0.675081,1.0826,1.57737
37.2474,-0.679812,1.08147,1.57508
37.2642,-0.687298,1.07271,1.57383
37.2809,-0.694005,1.06875,1.57943
37.2973,-0.697064,1.07054,1.5799
37.314,-0.705913,1.06734,1.57719
37.3307,-0.710804,1.06371,1.57797
37.3474,-0.714024,1.05519,1.58308
37.3638,-0.714302,1.05276,1.58362
37.3804,-0.721368,1.04572,1.59218
37.3971,-0.726511,1.04168,1.59188
37.4139,-0.734062,1.03619,1.59211
37.4305,-0.742716,1.0306,1.5922
37.4469,-0.749803,1.02763,1.59388
37.4803,-0.759502,1.0278,1.59515
37.497,-0.769002,1.02636,1.58504
37.5134,-0.774167,1.02515,1.58139
37.5301,-0.77885,1.01678,1.58204
37.5468,-0.781393,1.01367,1.58063
37.5635,-0.785903,1.01316,1.58258
37.5799,-0.790964,1.00713,1.57959
37.5966,-0.798887,1.00619,1.58064
37.6132,-0.804723,1.00113,1.58257
37.6466,-0.815127,0.994947,1.58239
37.663,-0.814452,0.992553,1.58417
37.6797,-0.817646,0.991441,1.57414
37.6964,-0.82217,0.985935,1.57786
37.7131,-0.825441,0.977754,1.58721
37.7295,-0.828355,0.96874,1.59276
37.7462,-0.829725,0.964017,1.58832
37.7628,-0.836037,0.963068,1.58565
37.7798,-0.843259,0.958007,1.58899
37.7961,-0.849441,0.95488,1.58903
37.8127,-0.851335,0.952313,1.58712
37.8293,-0.856813,0.947712,1.58977
37.8461,-0.858208,0.944186,1.5957
37.8627,-0.861949,0.937782,1.59591
37.8792,-0.866729,0.932652,1.59511
37.8958,-0.870858,0.928252,1.59758
37.9124,-0.87407,0.923442,1.60115
37.9292,-0.878861,0.92042,1.60284
37.9456,-0.879278,0.919049,1.60068
37.9623,-0.883277,0.914098,1.60465
37.9789,-0.887769,0.907498,1.60694
37.9957,-0.888738,0.901413,1.61404
38.0124,-0.891568,0.897308,1.6164
38.0288,-0.898279,0.88956,1.61268
38.0454,-0.905327,0.885458,1.60419
38.0621,-0.911535,0.878422,1.60311
38.0789,-0.915373,0.873324,1.60241
38.0953,-0.920558,0.870993,1.60238
38.1285,-0.932425,0.867591,1.60417
38.1454,-0.942355,0.862937,1.60499
38.162,-0.946809,0.85919,1.60699
38.1784,-0.960294,0.857325,1.60244
38.195,-0.962364,0.853486,1.6029
38.2118,-0.969311,0.850042,1.60257
38.2284,-0.975441,0.843576,1.60307
38.2453,-0.983045,0.841166,1.5997
38.2615,-0.988262,0.83763,1.59506
38.2782,-0.995717,0.830678,1.59596
38.2949,-0.999974,0.824784,1.59915
38.3114,-1.00596,0.819384,1.59778
38.328,-1.01131,0.813998,1.59819
38.3446,-1.01686,0.81192,1.59216
38.3614,-1.01488,0.807435,1.59468
38.3781,-1.01957,0.800271,1.59906
38.3945,-1.02671,0.793758,1.60059
38.4111,-1.02754,0.785842,1.60405
38.4281,-1.0297,0.77904,1.60542
38.4446,-1.03054,0.773537,1.60486
38.461,-1.0342,0.773199,1.60511
38.4776,-1.03714,0.771836,1.60261
38.4942,-1.04308,0.766859,1.60194
38.511,-1.04628,0.760266,1.60627
38.5278,-1.04629,0.753477,1.60889
38.5441,-1.04656,0.749309,1.60393
38.561,-1.05147,0.743661,1.59665
38.5778,-1.05582,0.736683,1.60582
38.5942,-1.05561,0.73312,1.61141
38.611,-1.05572,0.726837,1.60931
38.6274,-1.06012,0.719173,1.60408
38.6439,-1.06182,0.712566,1.60308
38.6607,-1.06549,0.705808,1.60413
38.6771,-1.06847,0.702436,1.60537
38.6937,-1.07569,0.695723,1.60516
38.7107,-1.08135,0.686744,1.60081
38.7271,-1.08876,0.681174,1.60063
38.7438,-1.09198,0.676811,1.60386
38.7602,-1.09702,0.669559,1.60292
38.7768,-1.09997,0.663148,1.60122
38.7936,-1.10739,0.656666,1.59323
38.8103,-1.10639,0.653122,1.59747
38.8267,-1.11126,0.645882,1.59925
38.8433,-1.11823,0.639907,1.59577
38.86,-1.12113,0.63424,1.599
38.8768,-1.12474,0.629299,1.59734
38.8932,-1.12488,0.624013,1.60205
38.9098,-1.12891,0.620103,1.6009
38.9265,-1.13366,0.613897,1.59361
38.9432,-1.13987,0.607346,1.59868
38.9599,-1.14204,0.603599,1.60268
38.9764,-1.14716,0.592563,1.60494
38.9929,-1.15137,0.588188,1.60409
39.0097,-1.15278,0.57962,1.60489
39.0264,-1.15657,0.57734,1.59764
39.0428,-1.15995,0.576493,1.59324
39.0594,-1.16003,0.568773,1.59485
39.0761,-1.1629,0.563223,1.5912
39.0929,-1.16592,0.556982,1.58399
39.1095,-1.1724,0.554053,1.57867
39.1259,-1.17246,0.547724,1.57546
39.1426,-1.17775,0.543224,1.57362
39.1759,-1.18324,0.529106,1.57329
39.1924,-1.1877,0.519894,1.57669
39.2091,-1.1933,0.511564,1.57074
39.2257,-1.19312,0.503614,1.56482
39.2425,-1.19635,0.498457,1.57092
39.2589,-1.19635,0.489912,1.57194
39.2756,-1.19778,0.484884,1.57109
39.2922,-1.19848,0.479929,1.56668
39.309,-1.20209,0.477322,1.57111
39.3256,-1.20744,0.472,1.57289
39.342,-1.20916,0.461533,1.56864
39.3587,-1.21233,0.452655,1.56762
39.3754,-1.21332,0.448088,1.56459
39.3921,-1.21465,0.44273,1.5681
39.4085,-1.21638,0.43801,1.56896
39.4252,-1.22098,0.432305,1.56701
39.4418,-1.22705,0.426075,1.55881
39.4586,-1.22505,0.419797,1.56008
39.4752,-1.22992,0.414966,1.56256
39.4917,-1.23003,0.409182,1.56589
39.5083,-1.23122,0.400817,1.5695
39.525,-1.23435,0.396481,1.57218
39.5418,-1.23617,0.392693,1.57231
39.5582,-1.24056,0.390889,1.56837
39.5748,-1.23991,0.387062,1.57429
39.5914,-1.24249,0.386318,1.5774
39.6083,-1.24035,0.38016,1.57912
39.6413,-1.24251,0.364467,1.57929
39.6579,-1.24166,0.355856,1.58279
39.6747,-1.2476,0.351147,1.5804
39.6913,-1.24749,0.341301,1.58535
39.7078,-1.24335,0.336546,1.58211
39.7244,-1.2431,0.326902,1.58431
39.7411,-1.24804,0.321602,1.58127
39.7578,-1.24861,0.315917,1.5843
39.7743,-1.24861,0.3061,1.57904
39.7909,-1.24691,0.296719,1.58591
39.8075,-1.24941,0.290534,1.57774
39.8243,-1.25024,0.282572,1.57893
39.841,-1.25281,0.27761,1.57809
39.8574,-1.25545,0.272534,1.57391
39.8907,-1.25681,0.264919,1.57216
39.9076,-1.25904,0.258672,1.57015
39.9239,-1.25953,0.252964,1.56836
39.9405,-1.26442,0.243642,1.56815
39.9572,-1.26207,0.234925,1.5707
39.9739,-1.26421,0.226914,1.56915
39.9907,-1.26251,0.218943,1.57367
40.007,-1.26316,0.211642,1.57643
40.0236,-1.26229,0.205594,1.58055
40.0404,-1.26729,0.199909,1.57742
40.0571,-1.2664,0.19501,1.57892
40.0901,-1.26772,0.184424,1.57344
40.1236,-1.26922,0.17276,1.57917
40.14,-1.27778,0.165786,1.5693
40.1566,-1.28199,0.160112,1.57362
40.1904,-1.28762,0.149161,1.57367
40.2066,-1.29443,0.144032,1.56226
40.2231,-1.29667,0.133898,1.56579
40.2397,-1.29182,0.126281,1.56775
40.2568,-1.29048,0.118345,1.56976
40.2731,-1.29015,0.111377,1.56447
40.3063,-1.28949,0.0993092,1.55865
40.3232,-1.2932,0.0947055,1.55047
40.3397,-1.29558,0.088051,1.55407
40.3563,-1.29997,0.0851909,1.55247
40.3727,-1.30025,0.0802339,1.54811
40.3896,-1.29931,0.0743835,1.5461
40.4061,-1.29536,0.0662265,1.54811
40.4228,-1.29854,0.0576379,1.55387
40.4392,-1.30035,0.0542083,1.55351
40.4726,-1.30406,0.0469923,1.53711
40.4893,-1.30666,0.0445217,1.53739
40.5224,-1.30607,0.0331692,1.54721
40.5389,-1.30455,0.0259954,1.54732
40.5558,-1.29948,0.0195297,1.54818
40.5724,-1.3008,0.0150077,1.55147
40.5888,-1.30571,0.00890824,1.55369
40.6222,-1.30857,-0.00269241,1.56128
40.6553,-1.30969,-0.0116449,1.55823
40.672,-1.30719,-0.016967,1.56377
40.6886,-1.31254,-0.0231771,1.55554
40.7054,-1.30505,-0.0320146,1.56646
40.7384,-1.30422,-0.0456489,1.56525
40.7551,-1.30061,-0.0531291,1.56464
40.7718,-1.29175,-0.0623018,1.56663
40.7885,-1.29268,-0.0685703,1.56746
40.8049,-1.29239,-0.0777028,1.56579
40.8216,-1.28993,-0.0877611,1.5664
40.8382,-1.29324,-0.094646,1.56744
40.8714,-1.2898,-0.117023,1.56801
40.8881,-1.28375,-0.125661,1.57473
40.9047,-1.27711,-0.134711,1.58398
40.9215,-1.27844,-0.140668,1.59224
40.9382,-1.27733,-0.144914,1.59294
40.9551,-1.27236,-0.150879,1.59302
40.9712,-1.27202,-0.155493,1.59553
40.9879,-1.26831,-0.158638,1.5878
41.0046,-1.27087,-0.162848,1.58339
41.0377,-1.26226,-0.17685,1.58668
41.0543,-1.25882,-0.181922,1.57363
41.0712,-1.26161,-0.189324,1.5676
41.0877,-1.25925,-0.199478,1.57342
41.1042,-1.25893,-0.200425,1.57003
41.1208,-1.26219,-0.206042,1.55927
41.1208,-1.26123,-0.212936,1.55903
41.1543,-1.25811,-0.222164,1.5648
41.1873,-1.25579,-0.240068,1.56338
41.204,-1.25088,-0.245705,1.56544
41.2207,-1.24951,-0.249194,1.57236
41.2372,-1.24926,-0.253625,1.57563
41.2538,-1.24973,-0.262244,1.58231
41.2872,-1.24948,-0.271012,1.57928
41.3038,-1.2446,-0.274938,1.58397
41.3207,-1.24535,-0.281395,1.58192
41.337,-1.23996,-0.287424,1.58019
41.3536,-1.24192,-0.289264,1.57838
41.3704,-1.22996,-0.299072,1.59107
41.4034,-1.22604,-0.308012,1.59195
41.42,-1.22646,-0.314209,1.5908
41.4369,-1.22666,-0.319428,1.5907
41.4532,-1.22622,-0.326049,1.58972
41.4699,-1.22714,-0.33106,1.58718
41.4865,-1.22221,-0.335748,1.58131
41.5033,-1.22067,-0.339612,1.57742
41.5199,-1.224,-0.347843,1.5781
41.5364,-1.22485,-0.353009,1.58023
41.553,-1.22645,-0.362068,1.5743
41.5697,-1.22347,-0.368576,1.57126
41.5865,-1.22482,-0.376169,1.56849
41.6029,-1.22591,-0.378737,1.55955
41.6195,-1.22626,-0.388356,1.55593
41.6361,-1.22454,-0.395924,1.55522
41.6529,-1.22704,-0.402611,1.5544
41.6861,-1.22239,-0.413435,1.5538
41.7026,-1.22147,-0.421288,1.54893
41.7194,-1.2205,-0.427374,1.54763
41.7525,-1.21765,-0.443761,1.55567
41.7691,-1.21626,-0.452957,1.56177
41.7858,-1.21693,-0.460294,1.55536
41.8192,-1.21608,-0.474524,1.55025
41.8356,-1.20482,-0.481057,1.54964
41.8524,-1.20384,-0.493511,1.55391
41.869,-1.20404,-0.497837,1.54296
41.8857,-1.1971,-0.505317,1.55182
41.9021,-1.19999,-0.50658,1.54647
41.9187,-1.19883,-0.511006,1.55373
41.9354,-1.19311,-0.515795,1.56037
41.9522,-1.191,-0.520402,1.5523
41.9686,-1.18728,-0.528219,1.55236
41.9852,-1.18555,-0.538765,1.55167
42.0019,-1.18642,-0.546293,1.55016
42.0353,-1.17425,-0.561336,1.54892
42.0518,-1.17352,-0.567114,1.54432
42.0683,-1.16915,-0.569886,1.53917
42.1018,-1.16455,-0.579096,1.53145
42.1182,-1.16518,-0.584015,1.53298
42.1348,-1.16026,-0.5855,1.53328
42.1514,-1.1673,-0.589756,1.52932
42.1683,-1.159,-0.591769,1.5326
42.185,-1.15794,-0.595407,1.53355
42.2013,-1.15012,-0.601464,1.53862
42.2179,-1.15213,-0.608339,1.54514
42.2347,-1.14857,-0.613804,1.54385
42.2514,-1.14963,-0.618007,1.54524
42.2678,-1.14284,-0.626019,1.54411
42.2844,-1.13737,-0.633556,1.54693
42.3011,-1.12863,-0.63965,1.54911
42.3179,-1.12979,-0.64341,1.55745
42.3343,-1.12657,-0.649592,1.55999
42.3509,-1.12666,-0.657324,1.56559
42.3677,-1.11893,-0.664582,1.56876
42.3844,-1.11383,-0.669705,1.56991
42.401,-1.11262,-0.672508,1.56632
42.4174,-1.10936,-0.675616,1.56726
42.4341,-1.10482,-0.682251,1.57041
42.4508,-1.10196,-0.685145,1.56705
42.4675,-1.09749,-0.692446,1.56844
42.4839,-1.09264,-0.697007,1.56924
42.5006,-1.09673,-0.708096,1.57132
42.5174,-1.09385,-0.709743,1.56294
42.534,-1.0962,-0.717845,1.55995
42.5507,-1.09159,-0.72492,1.55589
42.567,-1.09212,-0.730949,1.56003
42.5837,-1.08689,-0.737973,1.55681
42.6007,-1.08764,-0.743095,1.55722
42.6171,-1.08319,-0.748716,1.55867
42.6335,-1.08108,-0.751773,1.55047
42.6502,-1.07724,-0.758978,1.55559
42.6668,-1.07331,-0.761933,1.55299
42.7001,-1.06608,-0.769984,1.55677
42.7167,-1.06272,-0.770311,1.55251
42.7335,-1.05459,-0.773934,1.54476
42.7501,-1.05209,-0.776545,1.55013
42.7667,-1.04536,-0.78373,1.5519
42.7832,-1.04524,-0.785093,1.54654
42.8,-1.04313,-0.790803,1.54915
42.8332,-1.04008,-0.800054,1.54686
42.8496,-1.03388,-0.806959,1.54668
42.8664,-1.02702,-0.813082,1.54664
42.8832,-1.01775,-0.817538,1.55032
42.8997,-1.0125,-0.822346,1.5549
42.9164,-1.0073,-0.825813,1.55077
42.9328,-1.00231,-0.831059,1.54912
42.9494,-1.00263,-0.83096,1.54639
42.9661,-0.999929,-0.836272,1.54359
42.9829,-0.992613,-0.839867,1.54786
42.9993,-0.987446,-0.846216,1.55662
43.016,-0.982465,-0.852792,1.55837
43.0493,-0.972522,-0.86121,1.56747
43.0824,-0.961153,-0.861586,1.56795
43.099,-0.958322,-0.865563,1.55964
43.1161,-0.948407,-0.868572,1.56756
43.1325,-0.942539,-0.867672,1.57415
43.1489,-0.935716,-0.873444,1.57551
43.1657,-0.928093,-0.878827,1.57845
43.1822,-0.923442,-0.884641,1.58446
43.1989,-0.91409,-0.888418,1.58128
43.2154,-0.907463,-0.890537,1.58714
43.232,-0.901039,-0.897539,1.59189
43.2486,-0.893659,-0.903731,1.59724
43.2658,-0.885194,-0.907399,1.59611
43.2819,-0.88242,-0.91607,1.59837
43.2985,-0.876915,-0.922093,1.59543
43.3151,-0.873166,-0.926117,1.59344
43.3319,-0.862352,-0.932948,1.59546
43.3486,-0.857946,-0.942747,1.59589
43.365,-0.850612,-0.941718,1.59688
43.3816,-0.84797,-0.944502,1.59571
43.3984,-0.842725,-0.952587,1.5937
43.4151,-0.835576,-0.957594,1.58985
43.4315,-0.831316,-0.961014,1.5914
43.4481,-0.821395,-0.966855,1.59548
43.4648,-0.820418,-0.972085,1.59694
43.4815,-0.810831,-0.975044,1.59348
43.4982,-0.806632,-0.981088,1.59214
43.5146,-0.802194,-0.984071,1.5929
43.5312,-0.801975,-0.988918,1.5878
43.5479,-0.801672,-0.994946,1.58322
43.5647,-0.794681,-0.999167,1.58077
43.5811,-0.786435,-1.00374,1.58152
43.5977,-0.779598,-1.01037,1.57935
43.6144,-0.770088,-1.01585,1.5841
43.6312,-0.76688,-1.01976,1.5791
43.6478,-0.766166,-1.0268,1.57262
43.6647,-0.765,-1.03047,1.56603
43.6808,-0.764135,-1.03576,1.5687
43.6976,-0.752255,-1.04486,1.57206
43.7143,-0.750543,-1.04994,1.56944
43.7307,-0.74656,-1.05523,1.56567
43.7473,-0.738668,-1.06319,1.56961
43.7808,-0.728824,-1.06361,1.55571
43.8139,-0.718542,-1.06934,1.54912
43.8305,-0.708805,-1.07419,1.55291
43.8639,-0.701008,-1.08157,1.55094
43.8969,-0.694232,-1.08446,1.55291
43.9137,-0.68588,-1.08799,1.55581
43.9304,-0.6825,-1.09455,1.55976
43.9468,-0.677338,-1.10091,1.56487
43.9634,-0.670571,-1.10571,1.57624
43.9801,-0.662559,-1.1106,1.58022
43.9969,-0.661923,-1.115,1.58122
44.0135,-0.654523,-1.11807,1.58675
44.0299,-0.645984,-1.12126,1.59122
44.0466,-0.640307,-1.12203,1.59108
44.0633,-0.629683,-1.12716,1.59162
44.08,-0.626165,-1.12886,1.5875
44.0964,-0.619343,-1.12749,1.58767
44.113,-0.618395,-1.12768,1.58873
44.1297,-0.608585,-1.13182,1.58584
44.1465,-0.604747,-1.13683,1.59022
44.1629,-0.599881,-1.14019,1.58547
44.1796,-0.589337,-1.14316,1.58377
44.1962,-0.579257,-1.14468,1.58577
44.213,-0.57955,-1.1474,1.58481
44.2296,-0.573995,-1.14991,1.5834
44.2461,-0.564513,-1.15516,1.58464
44.2627,-0.559535,-1.16174,1.58777
44.2795,-0.555311,-1.16572,1.59124
44.2961,-0.555374,-1.16696,1.58749
44.3125,-0.546708,-1.1713,1.5912
44.3292,-0.540885,-1.17474,1.59073
44.3626,-0.527614,-1.17803,1.59949
44.3792,-0.518037,-1.18298,1.59719
44.3957,-0.508868,-1.18573,1.59552
44.4123,-0.503453,-1.18751,1.59504
44.4291,-0.500136,-1.19498,1.59231
44.4457,-0.493641,-1.19749,1.59648
44.4622,-0.488654,-1.202,1.59183
44.4788,-0.486276,-1.20479,1.59732
44.4954,-0.478511,-1.20366,1.59393
44.5122,-0.474746,-1.20254,1.59172
44.5286,-0.470229,-1.20519,1.58982
44.5453,-0.46618,-1.2031,1.59037
44.5619,-0.461858,-1.20326,1.59138
44.5787,-0.456597,-1.20637,1.58796
44.5954,-0.453505,-1.20407,1.58831
44.6118,-0.4465,-1.20637,1.59453
44.6284,-0.441105,-1.20955,1.59378
44.6452,-0.430972,-1.21213,1.5889
44.6619,-0.42721,-1.21026,1.58965
44.6783,-0.416846,-1.20855,1.58483
44.6949,-0.414983,-1.21099,1.58178
44.7115,-0.41027,-1.21437,1.5888
44.7283,-0.406563,-1.21635,1.58854
44.7614,-0.3911,-1.2169,1.59507
44.778,-0.388542,-1.22118,1.59096
44.7947,-0.380249,-1.22511,1.59497
44.8115,-0.371906,-1.22765,1.59251
44.8279,-0.364244,-1.2361,1.60119
44.8445,-0.363517,-1.24262,1.59341
44.8612,-0.359973,-1.24595,1.59135
44.8779,-0.353502,-1.24406,1.58778
44.8944,-0.347365,-1.24631,1.59268
44.911,-0.340693,-1.24902,1.59445
44.9276,-0.335296,-1.25371,1.59572
44.9445,-0.328984,-1.25207,1.59046
44.9614,-0.318923,-1.25581,1.58998
44.9775,-0.310335,-1.2575,1.58861
