uwbtime,uwbx,uwby,uwbz
9.18644,1.30352,0.0185034,1.66322
9.20308,1.30075,0.0178935,1.65529
9.2365,1.30388,0.0197069,1.66361
9.25316,1.29958,0.0178465,1.65132
9.26957,1.29681,0.0211246,1.65397
9.28619,1.29814,0.0207362,1.65992
9.30294,1.29537,0.0177557,1.66536
9.31959,1.29524,0.0153474,1.65414
9.33606,1.29275,0.0133035,1.64384
9.35269,1.295,0.0152058,1.63586
9.36931,1.2929,0.0129955,1.64114
9.38613,1.29898,0.0109152,1.63655
9.40277,1.29646,0.00873991,1.63315
9.41918,1.29491,0.00841051,1.63526
9.43581,1.29489,0.00936693,1.63653
9.45256,1.30084,0.00683333,1.63785
9.46928,1.29487,0.00919461,1.63918
9.48567,1.29384,0.0107071,1.63032
9.5023,1.29288,0.0106831,1.62941
9.53575,1.2874,0.0126822,1.63295
9.56879,1.28683,0.0158501,1.61963
9.58542,1.28068,0.0208481,1.61911
9.60222,1.2788,0.0237222,1.62094
9.61886,1.28007,0.021712,1.62454
9.6353,1.28102,0.026548,1.62292
9.65195,1.27737,0.0296277,1.63103
9.66862,1.27442,0.0382294,1.62876
9.68537,1.27803,0.0434696,1.6328
9.70178,1.27127,0.0487963,1.62931
9.71842,1.26625,0.0492985,1.62772
9.73507,1.26365,0.0531891,1.61122
9.76828,1.25735,0.0571145,1.61188
9.78491,1.25138,0.0620838,1.61195
9.80154,1.25241,0.0685931,1.59784
9.81839,1.25079,0.0725251,1.59979
9.835,1.25127,0.0764884,1.60901
9.8514,1.24781,0.0813845,1.61124
9.86802,1.25361,0.0877498,1.61119
9.88492,1.25613,0.0985483,1.60586
9.90148,1.25473,0.102022,1.59912
9.91791,1.25357,0.106745,1.60134
9.93457,1.24979,0.110703,1.60451
9.95114,1.24164,0.118228,1.59278
9.96796,1.2453,0.122979,1.60666
9.98439,1.24136,0.126907,1.60738
10.001,1.24306,0.130457,1.61163
10.0176,1.24348,0.140599,1.60001
10.0344,1.24585,0.146976,1.60961
10.0511,1.24814,0.149395,1.61443
10.0675,1.24725,0.15469,1.61778
10.0842,1.24685,0.162335,1.6204
10.1008,1.24721,0.171201,1.62006
10.1176,1.24303,0.182744,1.61897
10.134,1.24262,0.191375,1.62121
10.1506,1.23971,0.200064,1.61978
10.1673,1.24113,0.207665,1.62221
10.1841,1.24133,0.218259,1.62452
10.2008,1.24007,0.226609,1.62429
10.2171,1.23568,0.235587,1.62682
10.2338,1.24434,0.245344,1.63753
10.2506,1.24145,0.255716,1.63082
10.2672,1.24029,0.264966,1.6324
10.2836,1.23754,0.274362,1.6313
10.3003,1.23996,0.279519,1.63495
10.3169,1.24158,0.287366,1.63395
10.3337,1.23722,0.294773,1.63102
10.3503,1.23304,0.30378,1.63161
10.3667,1.23363,0.310017,1.6322
10.3834,1.23388,0.318878,1.64173
10.4001,1.22721,0.329155,1.63864
10.4168,1.22543,0.331815,1.64204
10.4332,1.22586,0.340457,1.64221
10.4499,1.22066,0.347146,1.63092
10.4665,1.21623,0.355393,1.62004
10.4833,1.21439,0.363498,1.62275
10.4997,1.21411,0.368304,1.62005
10.5164,1.2084,0.378967,1.61091
10.5498,1.20693,0.388531,1.60212
10.5665,1.20498,0.394422,1.60881
10.5829,1.20556,0.400353,1.61255
10.5995,1.20179,0.406209,1.61614
10.6162,1.20352,0.411624,1.61305
10.6329,1.19587,0.419347,1.61295
10.6494,1.19513,0.426623,1.6087
10.666,1.19123,0.430804,1.59449
10.6826,1.18863,0.439281,1.59112
10.6994,1.19084,0.447033,1.59611
10.7158,1.18878,0.448561,1.58639
10.7325,1.18548,0.458192,1.58538
10.7491,1.18879,0.463628,1.59347
10.7662,1.18332,0.469246,1.59331
10.7826,1.17986,0.473685,1.59848
10.8158,1.17053,0.488284,1.59388
10.8326,1.16768,0.489666,1.60077
10.849,1.17204,0.49522,1.61228
10.8655,1.17192,0.502672,1.62298
10.8822,1.17081,0.510412,1.62861
10.899,1.16817,0.515414,1.63246
10.9155,1.16083,0.516436,1.63562
10.9324,1.15859,0.522522,1.63165
10.9486,1.15296,0.523502,1.63633
10.9652,1.14946,0.52931,1.63307
10.982,1.1431,0.534755,1.63126
10.9986,1.14067,0.540769,1.63176
11.0151,1.13734,0.545923,1.63521
11.0317,1.135,0.553755,1.63526
11.0484,1.12832,0.564239,1.62868
11.0651,1.12197,0.568774,1.62666
11.0816,1.11855,0.575588,1.62839
11.0982,1.11247,0.583104,1.61922
11.1148,1.1076,0.589458,1.6218
11.1316,1.10783,0.593819,1.62417
11.1483,1.10471,0.604513,1.62612
11.1647,1.09643,0.612773,1.62326
11.1813,1.09028,0.620451,1.61889
11.1981,1.09066,0.624291,1.61245
11.2148,1.08426,0.629104,1.59987
11.2312,1.08194,0.638471,1.59268
11.2478,1.07486,0.645497,1.59821
11.2644,1.07448,0.649289,1.60906
11.2813,1.06669,0.658719,1.61021
11.2977,1.06347,0.660669,1.61994
11.3143,1.06006,0.669704,1.61849
11.3309,1.05438,0.675008,1.62153
11.3478,1.04552,0.67581,1.62599
11.3643,1.04693,0.683336,1.62981
11.3808,1.04062,0.689506,1.62159
11.3977,1.03868,0.698962,1.62176
11.4141,1.03652,0.702642,1.61862
11.4309,1.03301,0.705608,1.61756
11.4473,1.03014,0.709373,1.61814
11.4639,1.02582,0.715843,1.60931
11.4806,1.02168,0.716989,1.6108
11.4974,1.01906,0.718465,1.61145
11.514,1.01035,0.721974,1.60113
11.5304,1.00784,0.729625,1.59952
11.5471,1.00314,0.731634,1.60336
11.5638,0.999255,0.73569,1.60221
11.5805,0.991327,0.732492,1.59649
11.5969,0.989167,0.739223,1.59938
11.6135,0.989156,0.742808,1.60932
11.647,0.980124,0.755342,1.60427
11.68,0.970332,0.765909,1.59516
11.6967,0.968418,0.765262,1.58052
11.7134,0.966104,0.769951,1.58636
11.7301,0.965884,0.77275,1.59068
11.7465,0.960237,0.782123,1.60029
11.7632,0.958954,0.7884,1.60464
11.7798,0.958272,0.791214,1.6045
11.7966,0.953102,0.796251,1.61278
11.813,0.950556,0.798724,1.60348
11.8296,0.948293,0.808819,1.60388
11.8463,0.940438,0.810766,1.6087
11.8634,0.938113,0.816311,1.61459
11.8796,0.932078,0.827709,1.61131
11.8962,0.927734,0.831749,1.61519
11.9128,0.919341,0.839205,1.62002
11.9295,0.920646,0.847036,1.6205
11.9462,0.91247,0.85238,1.62348
11.9626,0.908145,0.859389,1.62261
11.9959,0.896324,0.865092,1.6347
12.0127,0.896137,0.867077,1.62395
12.0291,0.898016,0.870379,1.62677
12.0458,0.893252,0.877936,1.63313
12.0624,0.890505,0.885185,1.63518
12.0792,0.885283,0.893956,1.64349
12.0959,0.883464,0.894298,1.63398
12.1122,0.875788,0.902258,1.63335
12.1289,0.872431,0.905185,1.62072
12.1457,0.86767,0.906458,1.61935
12.1623,0.864674,0.909332,1.6191
12.1787,0.85818,0.912752,1.61724
12.1954,0.851961,0.918291,1.60383
12.212,0.844797,0.91812,1.60698
12.229,0.843565,0.922188,1.6064
12.2455,0.838579,0.928497,1.60436
